location,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Williamson, Texas",Confirmed (per 100k),21.00,0.92,0.04,13.26,3,1,4,0
"Renville, Minnesota",Confirmed (per 100k),20.62,0.98,0.05,12.13,3,1,4,0
"Choctaw, Oklahoma",Confirmed (per 100k),20.45,0.97,0.05,10.05,3,1,4,4
"Sequatchie, Tennessee",Confirmed (per 100k),19.97,0.95,0.05,10.74,3,1,4,4
"Mercer, Illinois",Confirmed (per 100k),19.43,0.93,0.05,10.05,3,1,4,4
"Monroe, Tennessee",Confirmed (per 100k),19.34,0.92,0.05,12.13,3,1,4,1
"Karnes, Texas",Confirmed (per 100k),19.23,0.92,0.05,10.05,3,1,4,4
"Atchison, Kansas",Confirmed (per 100k),18.66,0.89,0.05,12.13,3,1,4,0
"Crawford, Wisconsin",Confirmed (per 100k),18.60,0.89,0.05,12.82,3,1,4,0
"Brown, Ohio",Confirmed (per 100k),18.42,0.66,0.04,11.78,3,1,4,-1
"Washington, Arkansas",Confirmed (per 100k),18.40,0.84,0.05,12.67,3,1,4,1
"Fountain, Indiana",Confirmed (per 100k),18.35,0.87,0.05,12.82,3,1,4,0
"Greene, Ohio",Confirmed (per 100k),18.35,0.93,0.05,10.80,3,1,4,-2
"Onslow, North Carolina",Confirmed (per 100k),18.19,0.87,0.05,12.07,3,1,4,-1
"El Dorado, California",Confirmed (per 100k),18.15,0.89,0.05,12.18,3,1,4,0
"Clallam, Washington",Confirmed (per 100k),18.10,0.74,0.04,12.99,3,1,4,0
"Douglas, Oregon",Confirmed (per 100k),18.02,0.90,0.05,9.25,3,1,4,1
"Oconee, South Carolina",Confirmed (per 100k),17.60,0.90,0.05,11.85,3,1,4,-1
"Logan, Ohio",Confirmed (per 100k),17.52,0.94,0.05,10.51,3,1,4,0
"Leon, Texas",Confirmed (per 100k),17.24,0.82,0.05,12.82,3,1,4,0
"Fentress, Tennessee",Confirmed (per 100k),16.20,0.77,0.05,10.05,3,1,4,4
"Grays Harbor, Washington",Confirmed (per 100k),15.99,0.95,0.06,8.38,3,1,4,-1
"Tazewell, Illinois",Confirmed (per 100k),15.93,0.76,0.05,12.32,3,1,4,1
"Clark, Ohio",Confirmed (per 100k),15.66,0.96,0.06,8.81,3,1,4,-2
"Newton, Missouri",Confirmed (per 100k),15.45,0.74,0.05,11.66,3,1,4,1
"Wright, Minnesota",Confirmed (per 100k),15.18,0.72,0.05,10.24,3,1,4,0
"Pottawattamie, Iowa",Confirmed (per 100k),15.02,0.77,0.05,11.29,3,1,4,0
"Clatsop, Oregon",Confirmed (per 100k),14.92,0.71,0.05,13.17,3,1,4,0
"Adams, Wisconsin",Confirmed (per 100k),14.84,0.71,0.05,10.74,3,1,4,0
"Hutchinson, Texas",Confirmed (per 100k),14.33,0.68,0.05,10.74,3,1,4,4
"Lampasas, Texas",Confirmed (per 100k),14.00,0.67,0.05,12.82,3,1,4,-2
"Cherokee, South Carolina",Confirmed (per 100k),13.96,1.00,0.07,8.14,3,1,4,-2
"Hamilton, Florida",Confirmed (per 100k),13.86,0.99,0.07,7.97,3,1,4,-3
"Las Animas, Colorado",Confirmed (per 100k),13.79,0.98,0.07,7.97,3,1,4,-1
"Mercer, West Virginia",Confirmed (per 100k),13.62,0.73,0.05,11.90,3,1,4,-2
"Nodaway, Missouri",Confirmed (per 100k),13.58,0.65,0.05,10.05,3,1,4,4
"San Patricio, Texas",Confirmed (per 100k),13.49,0.86,0.06,8.49,3,1,4,1
"Henderson, Texas",Confirmed (per 100k),13.30,0.69,0.05,10.05,3,1,4,-3
"Caswell, North Carolina",Confirmed (per 100k),13.27,0.63,0.05,12.82,3,1,4,0
"Barron, Wisconsin",Confirmed (per 100k),13.26,0.63,0.05,13.17,3,1,4,0
"Wood, Texas",Confirmed (per 100k),13.18,0.63,0.05,11.43,3,1,4,-1
"Jackson, Florida",Confirmed (per 100k),12.93,0.62,0.05,12.47,3,1,4,0
"Cochise, Arizona",Confirmed (per 100k),12.71,0.79,0.06,8.66,3,1,4,0
"Webster, Missouri",Confirmed (per 100k),12.63,0.72,0.06,8.66,3,1,4,1
"Lewis, West Virginia",Confirmed (per 100k),12.57,0.90,0.07,7.97,3,1,4,-3
"Neosho, Kansas",Confirmed (per 100k),12.49,0.89,0.07,7.27,3,1,4,-1
"Eddy, New Mexico",Confirmed (per 100k),11.97,0.73,0.06,9.58,3,1,4,0
"Dallas, Missouri",Confirmed (per 100k),11.85,0.85,0.07,7.97,3,1,4,-3
"Delaware, Iowa",Confirmed (per 100k),11.76,0.84,0.07,7.27,3,1,4,-1
"Pulaski, Virginia",Confirmed (per 100k),11.76,0.84,0.07,8.31,3,1,4,-2
"Lane, Oregon",Confirmed (per 100k),11.52,0.49,0.04,12.98,3,1,4,1
"Garfield, Oklahoma",Confirmed (per 100k),11.46,0.47,0.04,13.86,3,1,4,1
"St. Croix, Wisconsin",Confirmed (per 100k),11.03,0.47,0.04,13.05,3,1,4,1
"Cambria, Pennsylvania",Confirmed (per 100k),10.75,0.77,0.07,7.97,3,1,4,0
"Vermilion, Illinois",Confirmed (per 100k),10.56,0.57,0.05,10.74,3,1,4,0
"Franklin, Illinois",Confirmed (per 100k),10.40,0.74,0.07,7.27,3,1,4,-1
"Blair, Pennsylvania",Confirmed (per 100k),9.85,0.59,0.06,8.38,3,1,4,0
"Warren, Tennessee",Confirmed (per 100k),9.69,0.69,0.07,7.97,3,1,4,-2
"Yuma, Arizona",Confirmed (per 100k),9.36,0.40,0.04,13.63,3,1,4,0
"Logan, Arkansas",Confirmed (per 100k),9.32,0.67,0.07,7.27,3,1,4,-4
"McMinn, Tennessee",Confirmed (per 100k),9.29,0.53,0.06,9.35,3,1,4,1
"Hamblen, Tennessee",Confirmed (per 100k),9.24,0.44,0.05,11.09,3,1,4,1
"Jackson, North Carolina",Confirmed (per 100k),9.10,0.33,0.04,12.82,3,1,4,0
"Marion, Iowa",Confirmed (per 100k),9.02,0.43,0.05,12.13,3,1,4,-1
"Robeson, North Carolina",Confirmed (per 100k),8.42,0.55,0.06,7.69,3,1,4,-1
"Raleigh, West Virginia",Confirmed (per 100k),8.18,0.39,0.05,11.78,3,1,4,2
"Alexander, North Carolina",Confirmed (per 100k),8.00,0.38,0.05,10.05,3,1,4,4
"Pennington, South Dakota",Confirmed (per 100k),7.91,0.38,0.05,12.36,3,1,4,1
"Waupaca, Wisconsin",Confirmed (per 100k),7.84,0.56,0.07,7.62,3,1,4,-1
"Latah, Idaho",Confirmed (per 100k),7.48,0.36,0.05,12.82,3,1,4,-1
"Wise, Texas",Confirmed (per 100k),7.14,0.41,0.06,10.05,3,1,4,0
"Otter Tail, Minnesota",Confirmed (per 100k),6.81,0.49,0.07,7.97,3,1,4,-1
"Coos, New Hampshire",Confirmed (per 100k),6.34,0.45,0.07,7.27,3,1,4,-1
"Knox, Illinois",Confirmed (per 100k),4.02,0.29,0.07,7.27,3,1,4,-1
"Beadle, South Dakota",Confirmed (per 100k),119.22,0.77,0.01,105.01,3,0,3,0
"Inyo, California",Confirmed (per 100k),94.24,0.79,0.01,56.49,3,0,3,0
"Jefferson, Washington",Confirmed (per 100k),86.90,0.44,0.01,134.12,3,0,3,-1
"Christian, Illinois",Confirmed (per 100k),74.29,0.88,0.01,56.84,3,0,3,-1
"Le Sueur, Minnesota",Confirmed (per 100k),72.70,0.49,0.01,98.77,3,0,3,0
"Hopewell, Virginia",Confirmed (per 100k),62.14,0.63,0.01,66.19,3,0,3,-1
"Baker, Florida",Confirmed (per 100k),58.20,0.98,0.02,39.51,3,0,3,-1
"Douglas, Illinois",Confirmed (per 100k),56.51,0.73,0.01,51.64,3,0,3,-1
"Camden, Missouri",Confirmed (per 100k),56.15,0.62,0.01,61.69,3,0,3,-1
"Davie, North Carolina",Confirmed (per 100k),53.68,0.67,0.01,51.29,3,0,3,-1
"Santa Fe, New Mexico",Confirmed (per 100k),51.88,0.95,0.02,34.45,3,0,3,-1
"Grafton, New Hampshire",Confirmed (per 100k),50.06,0.64,0.01,52.16,3,0,3,0
"Gem, Idaho",Confirmed (per 100k),49.69,0.79,0.02,41.24,3,0,3,-1
"Windsor, Vermont",Confirmed (per 100k),49.04,0.78,0.02,40.32,3,0,3,-1
"Cherokee, North Carolina",Confirmed (per 100k),48.93,0.50,0.01,58.57,3,0,3,3
"Kitsap, Washington",Confirmed (per 100k),48.62,0.68,0.01,47.05,3,0,3,-1
"Boone, Missouri",Confirmed (per 100k),48.21,0.79,0.02,38.54,3,0,3,0
"Adair, Missouri",Confirmed (per 100k),47.35,0.56,0.01,53.72,3,0,3,0
"Callaway, Missouri",Confirmed (per 100k),46.93,0.64,0.01,49.56,3,0,3,0
"Faulkner, Arkansas",Confirmed (per 100k),46.82,0.79,0.02,39.26,3,0,3,-1
"Jasper, South Carolina",Confirmed (per 100k),46.55,0.95,0.02,29.46,3,0,3,-1
"Codington, South Dakota",Confirmed (per 100k),46.41,0.51,0.01,58.57,3,0,3,-1
"Taos, New Mexico",Confirmed (per 100k),45.84,0.44,0.01,71.05,3,0,3,0
"Polk, North Carolina",Confirmed (per 100k),43.43,0.69,0.02,41.24,3,0,3,-2
"Burleson, Texas",Confirmed (per 100k),43.38,0.77,0.02,27.38,3,0,3,-3
"Wichita, Texas",Confirmed (per 100k),42.35,0.86,0.02,31.97,3,0,3,-1
"Sagadahoc, Maine",Confirmed (per 100k),41.83,0.80,0.02,35.00,3,0,3,0
"Parke, Indiana",Confirmed (per 100k),41.33,0.84,0.02,31.54,3,0,3,-3
"Linn, Oregon",Confirmed (per 100k),40.85,0.88,0.02,29.80,3,0,3,0
"Manistee, Michigan",Confirmed (per 100k),40.72,0.58,0.01,45.40,3,0,3,-3
"Dallas, Iowa",Confirmed (per 100k),40.66,0.31,0.01,88.03,3,0,3,0
"Walton, Florida",Confirmed (per 100k),39.15,0.58,0.01,44.24,3,0,3,-1
"Ste. Genevieve, Missouri",Confirmed (per 100k),39.12,0.80,0.02,30.84,3,0,3,0
"Muskogee, Oklahoma",Confirmed (per 100k),38.24,0.84,0.02,25.99,3,0,3,0
"Honolulu, Hawaii",Confirmed (per 100k),37.86,0.67,0.02,35.56,3,0,3,-1
"Limestone, Alabama",Confirmed (per 100k),37.41,0.58,0.02,42.97,3,0,3,0
"Knox, Tennessee",Confirmed (per 100k),37.00,0.94,0.03,25.45,3,0,3,-2
"Oswego, New York",Confirmed (per 100k),35.86,0.98,0.03,22.96,3,0,3,-1
"Flathead, Montana",Confirmed (per 100k),35.64,0.69,0.02,32.78,3,0,3,-1
"Payne, Oklahoma",Confirmed (per 100k),35.46,0.87,0.02,26.13,3,0,3,-1
"Blount, Tennessee",Confirmed (per 100k),35.31,0.64,0.02,36.16,3,0,3,-1
"Santa Cruz, California",Confirmed (per 100k),35.14,0.78,0.02,26.55,3,0,3,-1
"Cherokee, Kansas",Confirmed (per 100k),35.11,0.72,0.02,26.68,3,0,3,0
"Polk, Oregon",Confirmed (per 100k),34.85,0.66,0.02,35.18,3,0,3,0
"Lincoln, Maine",Confirmed (per 100k),34.65,0.82,0.02,22.53,3,0,3,0
"Van Buren, Michigan",Confirmed (per 100k),34.36,0.94,0.03,19.20,3,0,3,-2
"Washington, Pennsylvania",Confirmed (per 100k),34.32,0.90,0.03,24.23,3,0,3,-1
"St. Francois, Missouri",Confirmed (per 100k),34.22,0.85,0.02,25.47,3,0,3,-2
"Southampton, Virginia",Confirmed (per 100k),34.03,0.81,0.02,24.61,3,0,3,3
"Douglas, Kansas",Confirmed (per 100k),33.54,0.23,0.01,93.92,3,0,3,0
"Washington, Minnesota",Confirmed (per 100k),33.53,0.87,0.03,22.87,3,0,3,0
"Cerro Gordo, Iowa",Confirmed (per 100k),32.98,0.67,0.02,31.19,3,0,3,-1
"Drew, Arkansas",Confirmed (per 100k),32.93,0.78,0.02,26.68,3,0,3,-3
"Lumpkin, Georgia",Confirmed (per 100k),32.73,0.85,0.03,22.18,3,0,3,3
"Forsyth, North Carolina",Confirmed (per 100k),32.70,0.56,0.02,36.71,3,0,3,0
"Placer, California",Confirmed (per 100k),32.39,0.79,0.02,26.72,3,0,3,0
"Wabasha, Minnesota",Confirmed (per 100k),32.37,0.66,0.02,29.46,3,0,3,3
"Randolph, Missouri",Confirmed (per 100k),32.33,0.58,0.02,37.08,3,0,3,0
"Sheboygan, Wisconsin",Confirmed (per 100k),32.08,0.74,0.02,27.03,3,0,3,-2
"Park, Colorado",Confirmed (per 100k),31.84,0.76,0.02,26.68,3,0,3,0
"Mahaska, Iowa",Confirmed (per 100k),31.68,0.65,0.02,20.45,3,0,3,-2
"Amherst, Virginia",Confirmed (per 100k),31.64,0.90,0.03,22.53,3,0,3,-2
"Lincoln, Oklahoma",Confirmed (per 100k),31.54,0.41,0.01,51.64,3,0,3,-2
"Loudon, Tennessee",Confirmed (per 100k),31.44,0.53,0.02,38.12,3,0,3,0
"Rusk, Texas",Confirmed (per 100k),31.25,0.79,0.03,23.68,3,0,3,-1
"Union, Mississippi",Confirmed (per 100k),31.23,0.99,0.03,16.29,3,0,3,0
"Chippewa, Wisconsin",Confirmed (per 100k),30.93,0.88,0.03,22.01,3,0,3,0
"Tuscarawas, Ohio",Confirmed (per 100k),30.44,0.78,0.03,25.58,3,0,3,-1
"Hancock, Ohio",Confirmed (per 100k),30.35,0.94,0.03,17.81,3,0,3,-2
"Caledonia, Vermont",Confirmed (per 100k),30.01,0.48,0.02,39.85,3,0,3,-2
"Guadalupe, Texas",Confirmed (per 100k),29.97,0.94,0.03,20.63,3,0,3,-2
"Hamilton, Tennessee",Confirmed (per 100k),29.91,0.58,0.02,33.20,3,0,3,-1
"Yamhill, Oregon",Confirmed (per 100k),29.88,0.80,0.03,23.33,3,0,3,0
"Yavapai, Arizona",Confirmed (per 100k),29.77,0.79,0.03,23.27,3,0,3,-1
"Poinsett, Arkansas",Confirmed (per 100k),29.75,0.61,0.02,32.23,3,0,3,-1
"Ward, North Dakota",Confirmed (per 100k),29.57,0.84,0.03,22.87,3,0,3,-1
"Vernon, Louisiana",Confirmed (per 100k),29.52,0.90,0.03,20.68,3,0,3,0
"Kendall, Texas",Confirmed (per 100k),29.52,0.60,0.02,25.30,3,0,3,0
"Chaves, New Mexico",Confirmed (per 100k),29.40,0.88,0.03,21.14,3,0,3,-2
"Kauai, Hawaii",Confirmed (per 100k),29.05,0.59,0.02,31.07,3,0,3,0
"McLennan, Texas",Confirmed (per 100k),28.84,0.84,0.03,21.32,3,0,3,-1
"Grand Forks, North Dakota",Confirmed (per 100k),28.80,0.21,0.01,53.72,3,0,3,3
"Androscoggin, Maine",Confirmed (per 100k),28.63,0.79,0.03,20.79,3,0,3,-1
"Jackson, Oklahoma",Confirmed (per 100k),28.54,0.58,0.02,31.54,3,0,3,-2
"Mason, Washington",Confirmed (per 100k),28.46,0.64,0.02,29.00,3,0,3,-1
"Thurston, Washington",Confirmed (per 100k),28.22,0.34,0.01,54.71,3,0,3,0
"Guilford, North Carolina",Confirmed (per 100k),28.11,0.51,0.02,33.18,3,0,3,-1
"Morgan, Tennessee",Confirmed (per 100k),28.03,0.67,0.02,24.61,3,0,3,3
"Hardeman, Tennessee",Confirmed (per 100k),27.94,0.57,0.02,32.23,3,0,3,0
"Otero, Colorado",Confirmed (per 100k),27.36,0.78,0.03,22.53,3,0,3,-2
"Iron, Utah",Confirmed (per 100k),27.35,0.52,0.02,32.58,3,0,3,0
"Greene, Missouri",Confirmed (per 100k),27.30,0.39,0.01,46.18,3,0,3,0
"Kenai Peninsula, Alaska",Confirmed (per 100k),27.25,0.49,0.02,35.00,3,0,3,0
"New Hanover, North Carolina",Confirmed (per 100k),26.87,0.67,0.02,24.73,3,0,3,0
"Benton, Oregon",Confirmed (per 100k),26.87,0.46,0.02,35.23,3,0,3,0
"Mitchell, North Carolina",Confirmed (per 100k),26.73,0.95,0.04,16.98,3,0,3,-2
"Lewis, New York",Confirmed (per 100k),26.62,0.54,0.02,29.46,3,0,3,3
"Douglas, Nevada",Confirmed (per 100k),26.58,0.88,0.03,14.90,3,0,3,-1
"Sequoyah, Oklahoma",Confirmed (per 100k),26.46,0.34,0.01,49.56,3,0,3,-2
"Pontotoc, Oklahoma",Confirmed (per 100k),26.12,0.37,0.01,44.71,3,0,3,0
"Franklin, New York",Confirmed (per 100k),25.99,0.86,0.03,18.14,3,0,3,0
"Clark, Wisconsin",Confirmed (per 100k),25.88,0.41,0.02,35.70,3,0,3,0
"Ottawa, Michigan",Confirmed (per 100k),25.36,0.83,0.03,17.71,3,0,3,-2
"Mecosta, Michigan",Confirmed (per 100k),25.31,0.99,0.04,16.29,3,0,3,-2
"Greene, Virginia",Confirmed (per 100k),25.23,0.72,0.03,20.45,3,0,3,0
"Lincoln, Wyoming",Confirmed (per 100k),25.21,0.72,0.03,21.83,3,0,3,-3
"Missoula, Montana",Confirmed (per 100k),25.08,0.72,0.03,22.29,3,0,3,-2
"Osage, Kansas",Confirmed (per 100k),25.08,0.90,0.04,16.29,3,0,3,0
"Grady, Oklahoma",Confirmed (per 100k),25.07,0.77,0.03,16.75,3,0,3,-2
"Doña Ana, New Mexico",Confirmed (per 100k),24.75,0.98,0.04,14.02,3,0,3,-2
"Henry, Tennessee",Confirmed (per 100k),24.73,0.88,0.04,15.59,3,0,3,-2
"Steele, Minnesota",Confirmed (per 100k),24.56,0.39,0.02,41.93,3,0,3,0
"Brunswick, North Carolina",Confirmed (per 100k),24.51,0.90,0.04,16.83,3,0,3,-2
"Bond, Illinois",Confirmed (per 100k),24.35,0.87,0.04,17.67,3,0,3,0
"Potter, Pennsylvania",Confirmed (per 100k),24.20,0.86,0.04,16.98,3,0,3,0
"Taylor, West Virginia",Confirmed (per 100k),23.96,0.86,0.04,14.90,3,0,3,-3
"Kosciusko, Indiana",Confirmed (per 100k),23.91,0.90,0.04,16.43,3,0,3,-2
"Catawba, North Carolina",Confirmed (per 100k),23.82,0.81,0.03,16.83,3,0,3,0
"Lauderdale, Alabama",Confirmed (per 100k),23.73,0.62,0.03,24.61,3,0,3,0
"Penobscot, Maine",Confirmed (per 100k),23.66,0.28,0.01,53.03,3,0,3,-2
"Gladwin, Michigan",Confirmed (per 100k),23.58,0.56,0.02,19.75,3,0,3,3
"Lewis, Washington",Confirmed (per 100k),23.54,0.35,0.02,42.28,3,0,3,0
"Cowlitz, Washington",Confirmed (per 100k),23.51,0.52,0.02,27.90,3,0,3,0
"Tippecanoe, Indiana",Confirmed (per 100k),23.50,0.73,0.03,20.38,3,0,3,-2
"Monterey, California",Confirmed (per 100k),23.04,0.82,0.04,14.59,3,0,3,-1
"Putnam, West Virginia",Confirmed (per 100k),23.03,0.51,0.02,25.30,3,0,3,-2
"Marshall, West Virginia",Confirmed (per 100k),22.93,0.47,0.02,27.38,3,0,3,0
"Nueces, Texas",Confirmed (per 100k),22.91,0.55,0.02,24.85,3,0,3,0
"Mesa, Colorado",Confirmed (per 100k),22.70,0.74,0.03,20.01,3,0,3,-2
"Wabash, Indiana",Confirmed (per 100k),22.58,0.92,0.04,15.59,3,0,3,-3
"Reno, Kansas",Confirmed (per 100k),22.58,0.69,0.03,18.60,3,0,3,0
"Oxford, Maine",Confirmed (per 100k),22.42,0.25,0.01,60.65,3,0,3,0
"Sevier, Tennessee",Confirmed (per 100k),22.39,0.58,0.03,25.12,3,0,3,-2
"Stokes, North Carolina",Confirmed (per 100k),21.93,0.63,0.03,21.83,3,0,3,-2
"Jefferson, Iowa",Confirmed (per 100k),21.86,0.78,0.04,16.98,3,0,3,0
"Josephine, Oregon",Confirmed (per 100k),21.72,0.49,0.02,27.61,3,0,3,-1
"Dodge, Wisconsin",Confirmed (per 100k),21.63,0.65,0.03,21.14,3,0,3,0
"Monroe, Wisconsin",Confirmed (per 100k),21.62,0.31,0.01,37.08,3,0,3,0
"Christian, Missouri",Confirmed (per 100k),21.45,0.32,0.02,41.59,3,0,3,3
"Osceola, Michigan",Confirmed (per 100k),21.31,0.61,0.03,20.45,3,0,3,3
"Jackson, Oregon",Confirmed (per 100k),21.27,0.52,0.02,26.60,3,0,3,0
"Plumas, California",Confirmed (per 100k),21.27,0.76,0.04,16.98,3,0,3,0
"La Crosse, Wisconsin",Confirmed (per 100k),21.18,0.36,0.02,38.93,3,0,3,0
"Allegan, Michigan",Confirmed (per 100k),21.17,0.60,0.03,19.20,3,0,3,-1
"Iowa, Wisconsin",Confirmed (per 100k),21.12,0.60,0.03,21.14,3,0,3,-2
"Madera, California",Confirmed (per 100k),20.98,0.45,0.02,29.60,3,0,3,0
"Elko, Nevada",Confirmed (per 100k),20.84,0.81,0.04,16.29,3,0,3,0
"Angelina, Texas",Confirmed (per 100k),20.76,0.66,0.03,18.89,3,0,3,-1
"Curry, New Mexico",Confirmed (per 100k),20.43,0.58,0.03,21.83,3,0,3,-2
"Clay, Missouri",Confirmed (per 100k),20.40,0.80,0.04,15.10,3,0,3,-1
"Cass, Texas",Confirmed (per 100k),19.98,0.48,0.02,21.14,3,0,3,0
"Iosco, Michigan",Confirmed (per 100k),19.90,0.57,0.03,21.83,3,0,3,-2
"Midland, Texas",Confirmed (per 100k),19.79,0.40,0.02,30.01,3,0,3,0
"Uinta, Wyoming",Confirmed (per 100k),19.78,0.71,0.04,17.67,3,0,3,-2
"Anderson, Tennessee",Confirmed (per 100k),19.49,0.74,0.04,14.73,3,0,3,-1
"Johnson, Texas",Confirmed (per 100k),19.34,0.57,0.03,18.66,3,0,3,0
"Huntington, Indiana",Confirmed (per 100k),19.17,0.39,0.02,30.84,3,0,3,0
"Hart, Georgia",Confirmed (per 100k),19.08,0.55,0.03,19.75,3,0,3,3
"Fulton, Ohio",Confirmed (per 100k),18.99,0.68,0.04,14.21,3,0,3,-1
"Alcorn, Mississippi",Confirmed (per 100k),18.94,0.39,0.02,32.23,3,0,3,0
"Chautauqua, New York",Confirmed (per 100k),18.91,0.56,0.03,20.86,3,0,3,0
"Bedford, Pennsylvania",Confirmed (per 100k),18.79,0.30,0.02,21.83,3,0,3,0
"Union, Ohio",Confirmed (per 100k),18.65,0.73,0.04,15.59,3,0,3,0
"Grand Traverse, Michigan",Confirmed (per 100k),18.26,0.31,0.02,39.16,3,0,3,0
"Winnebago, Wisconsin",Confirmed (per 100k),18.03,0.42,0.02,24.88,3,0,3,0
"Weakley, Tennessee",Confirmed (per 100k),18.00,0.43,0.02,25.30,3,0,3,3
"Platte, Nebraska",Confirmed (per 100k),17.93,0.43,0.02,26.68,3,0,3,0
"Van Zandt, Texas",Confirmed (per 100k),17.67,0.76,0.04,14.44,3,0,3,-3
"McDonald, Missouri",Confirmed (per 100k),17.52,0.63,0.04,17.67,3,0,3,-2
"Lincoln, North Carolina",Confirmed (per 100k),17.42,0.66,0.04,16.29,3,0,3,-1
"Gratiot, Michigan",Confirmed (per 100k),17.19,0.35,0.02,31.54,3,0,3,0
"Grainger, Tennessee",Confirmed (per 100k),17.15,0.61,0.04,17.67,3,0,3,0
"Hood River, Oregon",Confirmed (per 100k),17.11,0.61,0.04,16.98,3,0,3,0
"Cherokee, Texas",Confirmed (per 100k),17.10,0.54,0.03,14.90,3,0,3,3
"Winston, Alabama",Confirmed (per 100k),16.93,0.60,0.04,17.67,3,0,3,0
"Powhatan, Virginia",Confirmed (per 100k),16.86,0.48,0.03,21.83,3,0,3,0
"Oneida, Wisconsin",Confirmed (per 100k),16.86,0.40,0.02,25.99,3,0,3,-2
"Outagamie, Wisconsin",Confirmed (per 100k),16.50,0.30,0.02,33.62,3,0,3,0
"Sullivan, New Hampshire",Confirmed (per 100k),16.22,0.33,0.02,29.46,3,0,3,3
"Highland, Ohio",Confirmed (per 100k),16.22,0.33,0.02,30.15,3,0,3,0
"Clare, Michigan",Confirmed (per 100k),16.16,0.46,0.03,16.98,3,0,3,-1
"Knox, Ohio",Confirmed (per 100k),16.05,0.69,0.04,14.21,3,0,3,-1
"Cascade, Montana",Confirmed (per 100k),15.98,0.35,0.02,29.80,3,0,3,0
"Independence, Arkansas",Confirmed (per 100k),15.86,0.38,0.02,25.30,3,0,3,3
"Erie, Pennsylvania",Confirmed (per 100k),15.57,0.64,0.04,14.38,3,0,3,-2
"Perry, Kentucky",Confirmed (per 100k),15.53,0.55,0.04,14.90,3,0,3,3
"Champaign, Ohio",Confirmed (per 100k),15.43,0.37,0.02,27.38,3,0,3,0
"Stevens, Washington",Confirmed (per 100k),15.31,0.62,0.04,14.90,3,0,3,-1
"Butler, Kansas",Confirmed (per 100k),14.95,0.21,0.01,39.85,3,0,3,3
"Buncombe, North Carolina",Confirmed (per 100k),14.93,0.27,0.02,35.70,3,0,3,0
"Union, Oregon",Confirmed (per 100k),14.91,0.53,0.04,17.67,3,0,3,0
"Burnet, Texas",Confirmed (per 100k),14.54,0.30,0.02,27.38,3,0,3,-1
"Harvey, Kansas",Confirmed (per 100k),14.52,0.41,0.03,19.75,3,0,3,-1
"Taney, Missouri",Confirmed (per 100k),14.30,0.26,0.02,35.00,3,0,3,0
"Grayson, Texas",Confirmed (per 100k),13.95,0.31,0.02,26.22,3,0,3,0
"Randolph, West Virginia",Confirmed (per 100k),13.94,0.50,0.04,16.98,3,0,3,0
"Shasta, California",Confirmed (per 100k),13.88,0.32,0.02,28.76,3,0,3,0
"Caldwell, Texas",Confirmed (per 100k),13.74,0.33,0.02,27.38,3,0,3,-1
"Cass, Minnesota",Confirmed (per 100k),13.43,0.48,0.04,16.29,3,0,3,-3
"Scott, Minnesota",Confirmed (per 100k),13.42,0.38,0.03,23.05,3,0,3,-1
"Carver, Minnesota",Confirmed (per 100k),13.32,0.41,0.03,18.83,3,0,3,0
"Albany, Wyoming",Confirmed (per 100k),12.86,0.37,0.03,21.83,3,0,3,0
"Stone, Missouri",Confirmed (per 100k),12.52,0.45,0.04,17.67,3,0,3,-1
"Chisago, Minnesota",Confirmed (per 100k),12.37,0.50,0.04,14.55,3,0,3,-1
"Venango, Pennsylvania",Confirmed (per 100k),11.84,0.28,0.02,26.68,3,0,3,-1
"Siskiyou, California",Confirmed (per 100k),11.48,0.33,0.03,22.53,3,0,3,0
"Clearfield, Pennsylvania",Confirmed (per 100k),11.36,0.36,0.03,19.75,3,0,3,0
"Ashland, Ohio",Confirmed (per 100k),11.22,0.27,0.02,22.53,3,0,3,0
"Bryan, Oklahoma",Confirmed (per 100k),10.42,0.30,0.03,15.59,3,0,3,3
"Marathon, Wisconsin",Confirmed (per 100k),10.32,0.21,0.02,30.84,3,0,3,1
"Calumet, Wisconsin",Confirmed (per 100k),9.98,0.29,0.03,20.45,3,0,3,3
"Marinette, Wisconsin",Confirmed (per 100k),9.91,0.35,0.04,14.90,3,0,3,3
"Pettis, Missouri",Confirmed (per 100k),9.45,0.34,0.04,17.67,3,0,3,-1
"Bonner, Idaho",Confirmed (per 100k),8.75,0.31,0.04,16.98,3,0,3,-1
"Sebastian, Arkansas",Confirmed (per 100k),8.61,0.34,0.04,15.59,3,0,3,0
"Rice, Minnesota",Confirmed (per 100k),7.47,0.21,0.03,19.75,3,0,3,3
"Otero, New Mexico",Confirmed (per 100k),5.93,0.21,0.04,16.29,3,0,3,0
"White, Arkansas",Confirmed (per 100k),35.55,0.18,0.01,133.43,2,0,2,-1
"Kootenai, Idaho",Confirmed (per 100k),27.16,0.17,0.01,106.05,2,0,2,-1
"Butte, California",Confirmed (per 100k),7.30,0.20,0.03,21.83,2,0,2,0
